,Geo_ID,Census Tract,Total Population,White,Black,American Indian and Alask Native,Asian,Native Hawaiian and Other Pacific Islander,Other,Year
1099,22071001723,17.23,4743,100,4480,0,98,0,0,2016
1100,22071001724,17.24,4377,159,4139,0,28,0,0,2016
1101,22071001725,17.25,7381,223,6812,28,0,0,263,2016
1102,22071001730,17.3,951,37,878,0,21,0,0,2016
1103,22071001734,17.34,909,785,0,0,50,0,22,2016
1104,22071001735,17.35,2013,15,1949,0,0,13,11,2016
1105,22071001736,17.36,2259,72,2176,0,0,0,6,2016
1106,22071001737,17.37,3597,116,3419,0,5,0,7,2016
1107,22071001739,17.39,1862,42,1820,0,0,0,0,2016
1108,22071001740,17.4,4889,0,4880,0,0,0,0,2016
1109,22071001741,17.41,1596,47,956,0,558,0,17,2016
1110,22071001743,17.43,2349,37,2298,0,0,0,14,2016
1111,22071001744,17.44,5140,30,5097,0,0,0,0,2016
1112,22071001745,17.45,3486,146,3167,0,99,0,0,2016
1113,22071001746,17.46,4174,61,4091,0,0,0,0,2016
1114,22071001747,17.47,4264,45,3151,0,855,0,121,2016
1115,22071001748,17.48,4631,179,4106,0,343,0,3,2016
1116,22071001749,17.49,3090,148,964,17,1675,0,238,2016
1117,22071001750,17.5,3537,448,1246,5,1654,0,147,2016
1118,22071001751,17.51,984,279,676,5,2,0,22,2016
1119,22071001800,18.0,1568,1182,114,11,35,0,135,2016
1120,22071001900,19.0,1238,306,864,35,0,0,20,2016
1121,22071002000,20.0,1136,150,948,0,6,0,0,2016
1122,22071002100,21.0,946,34,908,0,0,0,0,2016
1123,22071002200,22.0,1068,47,994,0,0,0,16,2016
1124,22071002300,23.0,2025,81,1835,0,0,0,79,2016
1125,22071002401,24.01,2134,252,1796,0,9,0,38,2016
1126,22071002402,24.02,3201,230,2946,0,0,0,0,2016
1127,22071002501,25.01,2236,245,1959,0,0,0,20,2016
1128,22071002502,25.02,2423,149,2253,0,0,0,0,2016
1129,22071002503,25.03,2132,628,1350,0,25,0,112,2016
1130,22071002504,25.04,2702,607,1995,17,12,0,27,2016
1131,22071002600,26.0,1561,1232,259,0,70,0,0,2016
1132,22071002700,27.0,1557,296,1247,0,0,0,14,2016
1133,22071002800,28.0,1726,74,1645,0,0,0,0,2016
1134,22071002900,29.0,1176,130,1021,0,25,0,0,2016
1135,22071003000,30.0,999,50,932,0,0,0,0,2016
1136,22071003100,31.0,1088,24,1035,0,0,0,26,2016
1137,22071003301,33.01,2075,923,1035,0,94,0,10,2016
1138,22071003302,33.02,3574,385,3097,0,50,0,14,2016
1139,22071003303,33.03,2357,596,1568,0,57,0,131,2016
1140,22071003304,33.04,2397,253,2130,0,0,0,10,2016
1141,22071003307,33.07,1647,23,1580,7,0,0,37,2016
1142,22071003308,33.08,3534,183,3161,0,14,0,159,2016
1143,22071003400,34.0,1236,359,766,0,0,18,8,2016
1144,22071003500,35.0,1166,193,935,0,0,0,0,2016
1145,22071003600,36.0,1551,239,1252,0,0,0,8,2016
1146,22071003701,37.01,2074,599,1426,6,31,0,0,2016
1147,22071003702,37.02,3538,1328,1969,30,61,0,82,2016
1148,22071003800,38.0,1211,1173,23,0,15,0,0,2016
1149,22071003900,39.0,1203,561,559,0,4,0,6,2016
1150,22071004000,40.0,1935,657,1257,0,5,0,11,2016
1151,22071004100,41.0,1602,1278,233,0,19,0,72,2016
1152,22071004401,44.01,1213,211,937,0,0,0,24,2016
1153,22071004402,44.02,158,0,158,0,0,0,0,2016
1154,22071004500,45.0,2396,901,1387,0,19,0,56,2016
1155,22071004600,46.0,2832,2432,195,31,21,0,44,2016
1156,22071004800,48.0,357,2,355,0,0,0,0,2016
1157,22071004900,49.0,1287,371,853,0,36,0,10,2016
1158,22071005000,50.0,1250,497,527,155,6,0,27,2016
1159,22071005400,54.0,1741,1301,362,0,0,0,25,2016
1160,22071005500,55.0,2914,2664,172,38,0,0,20,2016
1161,22071005601,56.01,2316,2250,2,0,57,0,0,2016
1162,22071005602,56.02,2650,2581,53,1,11,0,0,2016
1163,22071005603,56.03,1450,1389,48,0,6,0,0,2016
1164,22071005604,56.04,1627,1420,101,34,72,0,0,2016
1165,22071006000,60.0,2204,461,1636,0,61,0,28,2016
1166,22071006300,63.0,1701,833,805,0,11,0,21,2016
1167,22071006400,64.0,2304,1311,857,0,5,0,6,2016
1168,22071006500,65.0,2709,1785,741,0,27,0,97,2016
1169,22071006900,69.0,775,9,761,0,0,0,0,2016
1170,22071007000,70.0,1726,228,1360,5,48,0,16,2016
1171,22071007101,71.01,2554,515,1910,0,35,0,13,2016
1172,22071007200,72.0,2495,297,2071,0,40,0,38,2016
1173,22071007501,75.01,2683,194,2475,0,0,0,0,2016
1174,22071007502,75.02,3168,244,2710,18,43,26,0,2016
1175,22071007604,76.04,1818,1707,62,0,49,0,0,2016
1176,22071007605,76.05,1556,213,1287,14,0,0,24,2016
1177,22071007606,76.06,4128,3373,502,11,43,0,69,2016
1178,22071007700,77.0,2454,1984,301,0,93,0,8,2016
1179,22071007800,78.0,1111,880,133,0,4,0,78,2016
1180,22071008200,82.0,1571,1182,230,0,7,0,125,2016
1181,22071008300,83.0,1185,967,190,0,7,0,11,2016
1182,22071008400,84.0,1126,495,533,0,35,0,20,2016
1183,22071008500,85.0,1328,71,1114,0,136,0,0,2016
1184,22071008600,86.0,895,61,775,0,38,0,9,2016
1185,22071008800,88.0,1775,1325,317,9,26,0,0,2016
1186,22071009000,90.0,2080,1952,36,12,12,0,20,2016
1187,22071009100,91.0,1663,945,641,0,68,0,0,2016
1188,22071009200,92.0,1443,74,1315,0,0,0,10,2016
1189,22071009400,94.0,1379,82,1297,0,0,0,0,2016
1190,22071009600,96.0,1470,944,469,0,0,0,0,2016
1191,22071009700,97.0,1464,795,481,0,26,0,134,2016
1192,22071009900,99.0,2916,2294,404,0,63,9,51,2016
1193,22071010000,100.0,1560,409,1088,0,30,0,5,2016
1194,22071010100,101.0,1829,1354,440,35,0,0,0,2016
1195,22071010200,102.0,1947,370,1412,0,70,0,16,2016
1196,22071010300,103.0,3357,671,2552,9,5,0,35,2016
1197,22071010600,106.0,1335,931,385,0,4,0,6,2016
1198,22071010700,107.0,1977,1471,272,0,52,0,29,2016
1199,22071010800,108.0,1424,1295,77,0,29,0,23,2016
1200,22071010900,109.0,3145,1842,1174,0,68,0,15,2016
1201,22071011100,111.0,1644,528,1012,27,9,0,31,2016
1202,22071011200,112.0,1633,1018,442,6,39,0,42,2016
1203,22071011400,114.0,1993,1876,32,0,57,0,0,2016
1204,22071011500,115.0,1305,1201,82,0,14,0,0,2016
1205,22071011600,116.0,1561,1390,55,0,57,0,0,2016
1206,22071011700,117.0,2960,2872,23,0,55,0,10,2016
1207,22071011900,119.0,1687,1398,148,0,97,0,12,2016
1208,22071012000,120.0,1470,1292,66,5,37,0,32,2016
1209,22071012101,121.01,3334,2660,206,0,247,16,21,2016
1210,22071012102,121.02,4163,3172,535,13,206,8,61,2016
1211,22071012200,122.0,2268,1951,235,19,25,0,0,2016
1212,22071012300,123.0,2093,1046,826,0,21,0,111,2016
1213,22071012400,124.0,1366,789,535,0,8,0,20,2016
1214,22071012500,125.0,1657,1079,346,11,175,0,0,2016
1215,22071012600,126.0,1725,1424,105,8,107,0,7,2016
1216,22071012700,127.0,2236,1489,621,7,63,0,23,2016
1217,22071012800,128.0,2285,1590,419,12,147,0,18,2016
1218,22071012900,129.0,1623,923,560,0,32,0,57,2016
1219,22071013000,130.0,1706,746,864,0,24,0,25,2016
1220,22071013100,131.0,1457,259,1148,10,0,0,11,2016
1221,22071013200,132.0,2416,1151,1064,12,15,0,80,2016
1222,22071013301,133.01,3872,3438,197,0,167,0,28,2016
1223,22071013302,133.02,2098,1265,504,0,178,0,24,2016
1224,22071013400,134.0,2634,1712,658,0,224,0,6,2016
1225,22071013500,135.0,2120,1980,93,14,16,0,0,2016
1226,22071013600,136.0,880,472,393,0,8,0,0,2016
1227,22071013700,137.0,2635,64,2540,0,0,0,20,2016
1228,22071013800,138.0,2518,65,2323,0,5,0,117,2016
1229,22071013900,139.0,1786,816,840,0,73,0,54,2016
1230,22071014000,140.0,1744,152,1565,8,0,0,0,2016
1231,22071014100,141.0,2068,766,1257,0,39,0,0,2016
1232,22071014200,142.0,1745,1225,476,8,36,0,0,2016
1233,22071014300,143.0,2179,252,1911,4,1,0,0,2016
1234,22071014400,144.0,1565,927,587,5,7,0,14,2016
1235,22071014500,145.0,1910,187,1701,0,7,0,8,2016
1236,22071980000,9800.0,10,7,1,0,2,0,0,2016
1237,22071980100,9801.0,0,0,0,0,0,0,0,2016
1238,22071990000,9900.0,0,0,0,0,0,0,0,2016
1239,22071003400,34.0,1394,460,792,0,0,18,10,2017
1240,22071001749,17.49,3106,161,1298,0,1482,0,142,2017
1241,22071007101,71.01,2533,492,1941,0,28,0,6,2017
1242,22071014500,145.0,2102,390,1695,0,7,0,3,2017
1243,22071980000,9800.0,10,8,0,0,2,0,0,2017
1244,22071007606,76.06,4090,3197,554,8,101,0,75,2017
1245,22071001745,17.45,3525,111,3259,0,88,0,0,2017
1246,22071013400,134.0,2970,1767,966,0,198,0,0,2017
1247,22071014000,140.0,2007,155,1829,0,0,0,5,2017
1248,22071013500,135.0,2008,1866,84,19,13,0,0,2017
1249,22071013600,136.0,938,502,409,11,7,0,0,2017
1250,22071013700,137.0,2713,56,2626,0,0,0,19,2017
1251,22071013800,138.0,2707,61,2463,0,6,0,119,2017
1252,22071002501,25.01,2203,218,1943,0,0,0,30,2017
1253,22071002700,27.0,1450,380,1061,5,0,0,0,2017
1254,22071006400,64.0,2439,1514,787,0,5,0,6,2017
1255,22071007200,72.0,2672,323,2218,0,40,7,34,2017
1256,22071007502,75.02,3422,269,2918,28,36,42,0,2017
1257,22071000300,3.0,1228,127,1101,0,0,0,0,2017
1258,22071000602,6.02,2530,216,2144,0,22,0,133,2017
1259,22071000604,6.04,4359,909,3213,0,0,0,0,2017
1260,22071000701,7.01,909,34,843,0,5,0,27,2017
1261,22071001730,17.3,1007,41,896,0,53,0,0,2017
1262,22071001735,17.35,2265,19,2177,0,0,15,9,2017
1263,22071001737,17.37,3411,119,3192,42,5,0,6,2017
1264,22071002502,25.02,2479,127,2295,0,0,0,40,2017
1265,22071007605,76.05,1647,211,1376,14,0,0,22,2017
1266,22071007700,77.0,2306,1957,221,7,96,0,8,2017
1267,22071009700,97.0,1316,963,301,0,16,0,21,2017
1268,22071010300,103.0,3400,737,2582,0,4,0,30,2017
1269,22071011900,119.0,1784,1360,149,0,115,0,4,2017
1270,22071012300,123.0,2048,1047,810,0,45,0,57,2017
1271,22071012400,124.0,1669,899,700,0,20,0,22,2017
1272,22071001722,17.22,4349,50,4107,0,0,0,181,2017
1273,22071001900,19.0,1368,369,914,51,20,0,0,2017
1274,22071004401,44.01,1139,225,830,0,18,0,18,2017
1275,22071004500,45.0,2628,1093,1463,0,23,0,39,2017
1276,22071007000,70.0,1907,272,1491,9,51,0,13,2017
1277,22071008200,82.0,1494,1054,259,0,10,0,131,2017
1278,22071008800,88.0,1870,1337,366,19,27,0,0,2017
1279,22071010200,102.0,1909,413,1335,0,58,0,32,2017
1280,22071010800,108.0,1402,1262,68,0,28,0,25,2017
1281,22071013302,133.02,2143,1308,564,0,140,0,14,2017
1282,22071000601,6.01,1037,28,1009,0,0,0,0,2017
1283,22071000611,6.11,5217,104,4489,0,556,0,68,2017
1284,22071001800,18.0,1423,1191,56,9,37,0,52,2017
1285,22071002000,20.0,1203,184,986,0,6,0,0,2017
1286,22071002402,24.02,3156,287,2836,0,0,0,33,2017
1287,22071002504,25.04,2797,554,2115,11,40,0,26,2017
1288,22071003000,30.0,1072,54,969,0,0,0,34,2017
1289,22071003600,36.0,1525,345,1121,0,0,0,0,2017
1290,22071004402,44.02,358,0,358,0,0,0,0,2017
1291,22071005601,56.01,2337,2255,24,0,26,0,25,2017
1292,22071006500,65.0,2782,1712,899,0,28,0,101,2017
1293,22071008500,85.0,1347,84,1014,0,172,0,70,2017
1294,22071011700,117.0,3032,2933,29,0,35,0,35,2017
1295,22071013301,133.01,3699,3316,136,0,169,0,20,2017
1296,22071000100,1.0,2811,2574,198,0,26,0,0,2017
1297,22071000901,9.01,946,170,776,0,0,0,0,2017
1298,22071001401,14.01,1406,49,1357,0,0,0,0,2017
1299,22071001701,17.01,2243,56,2175,0,0,0,0,2017
1300,22071003100,31.0,1307,131,1138,0,0,0,34,2017
1301,22071003301,33.01,2077,876,1029,0,129,0,20,2017
1302,22071000616,6.16,4315,1668,2372,0,34,0,43,2017
1303,22071014100,141.0,2012,719,1203,0,68,0,12,2017
1304,22071013900,139.0,1739,1005,574,0,87,0,70,2017
1305,22071014200,142.0,1718,1250,418,3,47,0,0,2017
1306,22071014400,144.0,1619,1093,486,12,4,0,13,2017
1307,22071014300,143.0,2192,307,1826,5,0,0,0,2017
1308,22071000618,6.18,4563,1336,2966,0,261,0,0,2017
1309,22071000615,6.15,4903,1284,3319,0,137,0,99,2017
1310,22071980100,9801.0,0,0,0,0,0,0,0,2017
1311,22071001751,17.51,753,229,500,4,4,0,16,2017
1312,22071990000,9900.0,0,0,0,0,0,0,0,2017
1313,22071001744,17.44,4862,6,4844,0,0,0,0,2017
1314,22071001743,17.43,2304,38,2255,0,0,0,0,2017
1315,22071000617,6.17,5030,389,4305,0,130,0,193,2017
1316,22071001746,17.46,4278,155,4101,0,0,0,0,2017
1317,22071001748,17.48,4731,170,4283,0,278,0,0,2017
1318,22071001747,17.47,4307,29,3046,0,1029,0,101,2017
1319,22071001750,17.5,3770,240,1517,8,1873,0,132,2017
1320,22071003308,33.08,3390,176,3160,0,23,0,14,2017
1321,22071003701,37.01,1971,631,1288,0,15,0,0,2017
1322,22071003800,38.0,1109,1069,24,0,16,0,0,2017
1323,22071003900,39.0,1176,565,519,1,5,0,6,2017
1324,22071004600,46.0,2799,2455,146,0,48,0,46,2017
1325,22071004900,49.0,1349,494,774,0,41,0,10,2017
1326,22071005602,56.02,2694,2577,56,1,53,0,0,2017
1327,22071005603,56.03,1537,1405,51,0,58,0,0,2017
1328,22071006900,69.0,874,9,847,0,0,0,6,2017
1329,22071010000,100.0,1522,517,928,0,32,0,17,2017
1330,22071010700,107.0,1965,1522,245,4,37,0,34,2017
1331,22071011600,116.0,1558,1403,56,0,76,0,0,2017
1332,22071013200,132.0,2354,1013,1111,18,29,0,103,2017
1333,22071003302,33.02,3443,458,2922,0,28,0,19,2017
1334,22071000200,2.0,1513,206,1272,0,0,0,13,2017
1335,22071000605,6.05,2321,471,1785,0,0,0,50,2017
1336,22071000612,6.12,1791,1111,478,2,120,0,68,2017
1337,22071000903,9.03,660,7,649,0,0,0,0,2017
1338,22071001720,17.2,3183,57,3061,0,13,0,22,2017
1339,22071001734,17.34,977,864,0,0,46,0,5,2017
1340,22071002800,28.0,1782,93,1680,0,0,0,0,2017
1341,22071003307,33.07,1553,15,1532,6,0,0,0,2017
1342,22071003500,35.0,1308,179,1091,0,1,0,0,2017
1343,22071004100,41.0,1670,1324,235,0,23,0,83,2017
1344,22071004800,48.0,140,9,131,0,0,0,0,2017
1345,22071006300,63.0,1572,783,734,0,13,0,16,2017
1346,22071008300,83.0,1119,897,168,0,11,0,18,2017
1347,22071008400,84.0,1002,447,451,0,32,0,18,2017
1348,22071009400,94.0,1574,71,1503,0,0,0,0,2017
1349,22071009900,99.0,2870,2166,483,0,65,8,50,2017
1350,22071010900,109.0,2888,1842,900,19,54,0,32,2017
1351,22071013000,130.0,1802,776,886,0,37,0,16,2017
1352,22071002503,25.03,2204,641,1392,0,24,0,86,2017
1353,22071006000,60.0,2343,572,1592,0,73,0,32,2017
1354,22071004000,40.0,2009,700,1297,0,5,0,0,2017
1355,22071007604,76.04,1852,1791,42,0,19,0,0,2017
1356,22071009000,90.0,2074,1998,34,10,11,0,10,2017
1357,22071009600,96.0,1440,910,484,0,0,0,0,2017
1358,22071010100,101.0,1662,1271,360,31,0,0,0,2017
1359,22071010600,106.0,1470,900,521,0,20,0,8,2017
1360,22071011500,115.0,1243,1110,82,0,45,0,0,2017
1361,22071012102,121.02,4162,3042,592,0,252,8,79,2017
1362,22071012500,125.0,1777,1180,376,6,143,0,0,2017
1363,22071012700,127.0,2238,1291,736,7,155,0,26,2017
1364,22071012900,129.0,1452,871,443,0,20,0,55,2017
1365,22071000603,6.03,979,63,851,21,16,0,5,2017
1366,22071000606,6.06,4559,1573,2641,0,117,0,78,2017
1367,22071000702,7.02,1816,313,1422,0,60,0,17,2017
1368,22071000902,9.02,659,13,633,0,0,0,13,2017
1369,22071001301,13.01,1904,621,1191,0,20,0,3,2017
1370,22071001500,15.0,850,135,693,0,0,0,11,2017
1371,22071001600,16.0,0,0,0,0,0,0,0,2017
1372,22071007501,75.01,2726,229,2481,0,0,0,0,2017
1373,22071008600,86.0,992,79,868,0,33,0,6,2017
1374,22071011100,111.0,1844,763,939,32,10,0,15,2017
1375,22071012000,120.0,1473,1282,59,5,46,0,35,2017
1376,22071012200,122.0,2327,2001,212,14,37,0,0,2017
1377,22071012600,126.0,1685,1275,237,7,72,0,8,2017
1378,22071002300,23.0,2109,62,1931,0,0,0,85,2017
1379,22071002401,24.01,2407,301,2017,0,13,0,18,2017
1380,22071000607,6.07,5057,2332,2464,6,7,0,198,2017
1381,22071000800,8.0,1834,224,1556,0,13,0,0,2017
1382,22071001723,17.23,4562,140,4304,0,93,0,0,2017
1383,22071001724,17.24,4784,282,4424,0,24,0,0,2017
1384,22071000613,6.13,5331,477,4806,0,10,0,18,2017
1385,22071000904,9.04,1014,44,929,10,0,5,26,2017
1386,22071001302,13.02,1137,196,926,0,0,0,0,2017
1387,22071001702,17.02,3270,562,2626,0,63,0,4,2017
1388,22071001725,17.25,7096,354,6375,32,0,0,274,2017
1389,22071001736,17.36,2181,25,2111,0,0,0,39,2017
1390,22071002100,21.0,1106,69,1018,0,0,0,0,2017
1391,22071002900,29.0,1224,168,1032,0,14,0,0,2017
1392,22071001739,17.39,2106,50,2003,0,0,0,0,2017
1393,22071003303,33.03,2470,580,1767,0,38,0,81,2017
1394,22071003304,33.04,2459,248,2184,0,0,0,27,2017
1395,22071003702,37.02,3573,1307,1997,22,64,0,69,2017
1396,22071005400,54.0,1749,1259,391,0,0,0,25,2017
1397,22071005500,55.0,2778,2651,36,29,0,0,23,2017
1398,22071005604,56.04,1586,1410,103,26,36,0,0,2017
1399,22071009100,91.0,1758,973,702,0,74,0,0,2017
1400,22071011400,114.0,2025,1892,66,0,21,0,17,2017
1401,22071002600,26.0,1662,1372,247,0,43,0,0,2017
1402,22071001402,14.02,2006,241,1603,5,0,0,7,2017
1403,22071007800,78.0,1173,952,179,0,2,0,15,2017
1404,22071012101,121.01,3264,2632,146,0,266,16,25,2017
1405,22071001740,17.4,5007,0,4998,0,0,0,0,2017
1406,22071005000,50.0,1156,507,602,0,5,0,8,2017
1407,22071013100,131.0,1380,205,1137,12,0,0,12,2017
1408,22071000400,4.0,2034,311,1656,0,30,0,22,2017
1409,22071001200,12.0,1824,1434,255,7,8,0,56,2017
1410,22071002200,22.0,1519,58,1434,0,0,0,16,2017
1411,22071009200,92.0,1454,70,1352,0,0,0,0,2017
1412,22071012800,128.0,2176,1464,464,4,131,0,12,2017
1413,22071001741,17.41,1568,23,928,0,571,0,31,2017
1414,22071001100,11.0,1876,1163,676,0,12,0,8,2017
1415,22071011200,112.0,1534,1028,369,0,30,0,37,2017
1416,22071000100,1.0,2735,2454,235,0,33,0,0,2018
1417,22071000200,2.0,1704,217,1480,0,0,0,0,2018
1418,22071000300,3.0,1263,134,1129,0,0,0,0,2018
1419,22071000400,4.0,1942,326,1537,0,42,0,24,2018
1420,22071000601,6.01,816,29,787,0,0,0,0,2018
1421,22071000602,6.02,2328,256,1907,0,4,0,149,2018
1422,22071000603,6.03,936,92,769,0,20,0,10,2018
1423,22071000604,6.04,4163,793,3160,10,0,0,0,2018
1424,22071000605,6.05,2297,473,1744,0,0,0,66,2018
1425,22071000606,6.06,4523,1566,2536,0,151,0,95,2018
1426,22071000607,6.07,4733,2165,2277,11,18,0,227,2018
1427,22071000611,6.11,5144,119,4268,0,679,0,78,2018
1428,22071000612,6.12,1834,1027,577,4,141,0,59,2018
1429,22071000613,6.13,4906,541,4270,0,69,0,18,2018
1430,22071000615,6.15,4313,973,3007,0,161,0,102,2018
1431,22071000616,6.16,4392,1607,2467,0,66,0,46,2018
1432,22071000617,6.17,5366,523,4444,0,147,0,240,2018
1433,22071000618,6.18,4392,1195,2971,0,226,0,0,2018
1434,22071000701,7.01,907,35,827,0,4,0,35,2018
1435,22071000702,7.02,1877,325,1440,0,64,0,18,2018
1436,22071000800,8.0,1752,252,1445,0,12,0,0,2018
1437,22071000901,9.01,901,121,780,0,0,0,0,2018
1438,22071000902,9.02,555,14,525,0,0,0,16,2018
1439,22071000903,9.03,700,7,690,0,0,0,0,2018
1440,22071000904,9.04,1315,51,1250,7,0,7,0,2018
1441,22071001100,11.0,1808,1069,697,10,5,0,13,2018
1442,22071001200,12.0,1701,1322,268,7,14,0,67,2018
1443,22071001301,13.01,1936,706,1143,0,19,0,5,2018
1444,22071001302,13.02,1128,235,878,0,0,0,0,2018
1445,22071001401,14.01,1420,70,1350,0,0,0,0,2018
1446,22071001402,14.02,1969,188,1611,6,0,0,12,2018
1447,22071001500,15.0,908,184,705,0,0,0,8,2018
1448,22071001600,16.0,0,0,0,0,0,0,0,2018
1449,22071001701,17.01,2255,27,2204,0,0,0,0,2018
1450,22071001702,17.02,3544,699,2681,0,59,0,74,2018
1451,22071001720,17.2,3214,72,3094,0,0,0,24,2018
1452,22071001722,17.22,4265,67,4119,0,0,0,14,2018
1453,22071001723,17.23,4567,94,4346,0,103,0,0,2018
1454,22071001724,17.24,5476,312,5079,0,23,0,0,2018
1455,22071001725,17.25,6949,383,6474,23,0,0,30,2018
1456,22071001730,17.3,1161,42,969,0,63,0,87,2018
1457,22071001734,17.34,920,845,0,0,26,0,37,2018
1458,22071001735,17.35,2567,18,2483,0,0,18,10,2018
1459,22071001736,17.36,2015,27,1854,0,0,0,42,2018
1460,22071001737,17.37,3478,94,3239,42,0,0,7,2018
1461,22071001739,17.39,2009,29,1862,0,50,0,0,2018
1462,22071001740,17.4,5057,0,4782,0,275,0,0,2018
1463,22071001741,17.41,1611,19,1081,0,444,0,55,2018
1464,22071001743,17.43,2482,45,2405,0,0,0,0,2018
1465,22071001744,17.44,5037,22,4993,0,22,0,0,2018
1466,22071001745,17.45,3619,113,3375,0,97,0,0,2018
1467,22071001746,17.46,4000,151,3840,0,0,0,0,2018
1468,22071001747,17.47,4474,34,3277,0,912,0,124,2018
1469,22071001748,17.48,4524,206,4119,0,199,0,0,2018
1470,22071001749,17.49,3327,133,1471,31,1448,0,223,2018
1471,22071001750,17.5,3286,110,1399,10,1462,0,305,2018
1472,22071001751,17.51,725,172,512,0,13,0,28,2018
1473,22071001800,18.0,1487,1160,110,0,35,0,81,2018
1474,22071001900,19.0,1409,426,902,50,17,0,0,2018
1475,22071002000,20.0,1262,184,1026,0,6,0,0,2018
1476,22071002100,21.0,1263,80,1149,0,0,0,5,2018
1477,22071002200,22.0,1656,95,1531,0,0,0,19,2018
1478,22071002300,23.0,2195,40,2028,0,19,0,80,2018
1479,22071002401,24.01,2173,267,1793,0,15,0,27,2018
1480,22071002402,24.02,3167,211,2855,0,0,0,57,2018
1481,22071002501,25.01,2229,259,1899,0,0,0,33,2018
1482,22071002502,25.02,2422,117,2261,0,0,0,44,2018
1483,22071002503,25.03,2235,567,1478,0,26,0,102,2018
1484,22071002504,25.04,2862,619,2124,15,36,0,53,2018
1485,22071002600,26.0,1681,1431,221,0,18,0,0,2018
1486,22071002700,27.0,1358,452,898,3,0,0,0,2018
1487,22071002800,28.0,1642,84,1551,0,0,0,0,2018
1488,22071002900,29.0,1014,183,808,0,10,0,0,2018
1489,22071003000,30.0,1018,66,900,0,0,0,38,2018
1490,22071003100,31.0,1457,181,1254,0,0,0,14,2018
1491,22071003301,33.01,2149,766,1253,0,95,0,17,2018
1492,22071003302,33.02,3287,655,2588,0,1,0,25,2018
1493,22071003303,33.03,2495,614,1760,0,34,0,82,2018
1494,22071003304,33.04,2580,283,2259,0,0,0,32,2018
1495,22071003307,33.07,1506,42,1457,7,0,0,0,2018
1496,22071003308,33.08,3450,376,2979,0,18,0,31,2018
1497,22071003400,34.0,1431,571,783,0,0,0,4,2018
1498,22071003500,35.0,1290,180,1066,0,1,0,0,2018
1499,22071003600,36.0,1435,320,1080,0,0,0,0,2018
1500,22071003701,37.01,1936,658,1186,0,16,0,28,2018
1501,22071003702,37.02,3485,1270,1957,0,46,0,56,2018
1502,22071003800,38.0,1246,1172,58,0,16,0,0,2018
1503,22071003900,39.0,1138,559,462,2,0,0,0,2018
1504,22071004000,40.0,1936,746,1180,0,4,0,0,2018
1505,22071004100,41.0,1516,1262,237,0,7,0,6,2018
1506,22071004401,44.01,1111,333,658,0,20,0,30,2018
1507,22071004402,44.02,399,70,329,0,0,0,0,2018
1508,22071004500,45.0,2612,1257,1323,0,6,0,15,2018
1509,22071004600,46.0,2896,2564,146,0,46,0,33,2018
1510,22071004800,48.0,231,8,223,0,0,0,0,2018
1511,22071004900,49.0,1602,533,967,0,30,0,19,2018
1512,22071005000,50.0,1053,499,486,0,11,0,11,2018
1513,22071005400,54.0,1742,1322,278,0,0,0,55,2018
1514,22071005500,55.0,2849,2487,158,26,115,0,8,2018
1515,22071005601,56.01,2441,2381,28,0,12,0,20,2018
1516,22071005602,56.02,2639,2465,58,0,78,0,0,2018
1517,22071005603,56.03,1690,1465,108,0,67,0,21,2018
1518,22071005604,56.04,1516,1321,113,24,47,0,0,2018
1519,22071006000,60.0,2468,626,1606,0,64,0,91,2018
1520,22071006300,63.0,1678,762,809,0,19,0,59,2018
1521,22071006400,64.0,2233,1589,474,0,10,0,0,2018
1522,22071006500,65.0,2762,1631,905,0,23,0,128,2018
1523,22071006900,69.0,1025,0,1006,0,0,0,4,2018
1524,22071007000,70.0,2153,276,1768,7,44,0,5,2018
1525,22071007101,71.01,2861,641,2143,0,35,0,4,2018
1526,22071007200,72.0,2960,376,2455,0,36,10,28,2018
1527,22071007501,75.01,2719,275,2361,0,22,0,0,2018
1528,22071007502,75.02,3591,377,3014,28,16,28,0,2018
1529,22071007604,76.04,1900,1840,34,0,26,0,0,2018
1530,22071007605,76.05,1419,167,1165,44,0,0,25,2018
1531,22071007606,76.06,3948,2947,642,9,170,0,94,2018
1532,22071007700,77.0,2302,1972,175,7,104,0,0,2018
1533,22071007800,78.0,1176,839,283,0,1,0,11,2018
1534,22071008200,82.0,1464,973,252,0,2,0,193,2018
1535,22071008300,83.0,1102,869,173,0,9,0,19,2018
1536,22071008400,84.0,1057,526,440,0,35,0,18,2018
1537,22071008500,85.0,1014,114,805,0,0,0,89,2018
1538,22071008600,86.0,1087,119,935,0,12,0,9,2018
1539,22071008800,88.0,1782,1538,167,24,11,0,0,2018
1540,22071009000,90.0,2029,1897,106,8,9,0,9,2018
1541,22071009100,91.0,1766,891,818,6,42,0,0,2018
1542,22071009200,92.0,1498,110,1351,0,0,0,0,2018
1543,22071009400,94.0,1554,81,1473,0,0,0,0,2018
1544,22071009600,96.0,1548,862,643,0,0,0,0,2018
1545,22071009700,97.0,1326,1149,132,0,14,0,18,2018
1546,22071009900,99.0,2673,2160,315,0,28,9,67,2018
1547,22071010000,100.0,1525,503,960,0,22,0,19,2018
1548,22071010100,101.0,1948,1554,351,15,0,0,28,2018
1549,22071010200,102.0,2125,585,1389,0,56,0,31,2018
1550,22071010300,103.0,3676,717,2877,0,6,0,24,2018
1551,22071010600,106.0,1553,1019,497,0,21,0,0,2018
